RNNumber,Year,Qtr,RNDate,RNTime,RNTimezone,Address,Count,Model,USOrder,FSD,TeslaOwner,OriginalDate
112921773,2019,4,11/23/2019,17:24,EST,"Cleveland, OH",1,TriMotor,True,False,False,
112921780,2019,4,11/23/2019,23:05,MST,"Boise, ID",1,TriMotor,True,False,False,
112921811,2019,4,11/23/2019,16:40,CST,"Memphis, TN",1,DualMotor,True,False,False,
112921839,2019,4,11/23/2019,00:40,MST,"El Paso, TX",1,TriMotor,True,False,False,
112921842,2019,4,11/23/2019,17:41,EST,"Cleveland, OH",1,DualMotor,True,False,False,
112921843,2019,4,11/23/2019,14:16,PST,"Chicago, IL",1,DualMotor,True,False,False,
112921858,2019,4,11/24/2019,10:20,PST,"Richland wa, WA",1,DualMotor,True,False,False,
112921858,2019,4,11/24/2019,22:00,PST,"Richland wa, WA",1,DualMotor,True,False,False,
112921868,2019,4,11/23/2019,18:00,EST,"Dover, NH",1,TriMotor,True,False,False,
112921892,2019,4,11/23/2019,00:40,MST,"Alberta, Canada",1,TriMotor,True,False,False,
112921915,2019,4,11/23/2019,16:54,EST,South Carolina,1,TriMotor,True,False,False,
112921920,2019,4,11/23/2019,12:06,PST,"Olympia, WA",1,DualMotor,True,False,False,
112921993,2019,4,11/23/2019,17:50,PST,"Glendora, CA",1,DualMotor,True,False,False,
112922009,2019,4,11/23/2019,15:00,MST,"Calgary, AB, Canada",1,DualMotor,True,False,False,
112922037,2019,4,11/23/2019,12:44,MST,AZ,1,TriMotor,True,False,False,
112922064,2019,4,11/23/2019,17:00,EST,"Atlanta, GA",1,DualMotor,True,False,False,
112922065,2019,4,11/23/2019,17:36,EST,NY,1,TriMotor,True,False,False,
112922075,2019,4,11/23/2019,16:00,EST,"Sherman Oaks, CA",1,DualMotor,True,False,False,
112922080,2019,4,11/23/2019,14:13,PST,"Astoria, NY",1,DualMotor,True,False,False,
112922128,2019,4,11/23/2019,21:00,EST,"Philadelphia, PA",1,DualMotor,True,False,False,
112922139,2019,4,11/23/2019,19:47,WET,Sweden,1,TriMotor,False,False,False,
112922145,2019,4,11/23/2019,17:48,EST,MA,1,DualMotor,True,False,False,
112922147,2019,4,11/23/2019,16:22,CST,"Plainfield, IL",1,TriMotor,True,False,False,
112922175,2019,4,11/23/2019,14:00,PST,"Albany, OR",1,TriMotor,True,False,False,
112922178,2019,4,11/23/2019,16:12,CST,"Coppell, TX",1,TriMotor,True,False,False,
112922189,2019,4,11/22/2019,16:00,CST,"Houston, TX",1,DualMotor,True,False,False,
112922202,2019,4,11/23/2019,00:00,EST,FL,1,DualMotor,True,False,False,
112922208,2019,4,11/23/2019,17:00,EST,"Saint Petersburg, FL",1,TriMotor,True,False,False,
112922218,2019,4,11/23/2019,16:00,CST,"San Antonio, TX",1,DualMotor,True,False,False,
112922227,2019,4,11/22/2019,13:00,PST,"Corona, CA",1,SingleMotor,True,False,False,
112922246,2019,4,11/23/2019,15:15,MST,"Billings, MT",1,TriMotor,True,False,False,
112922257,2019,4,11/23/2019,14:50,EST,"Manassas, VA",1,TriMotor,True,False,False,
112922258,2019,4,11/23/2019,14:15,PST,"Clayton, CA",1,DualMotor,True,False,False,
112922295,2019,4,11/23/2019,18:00,EST,"Tallahassee, FL",1,TriMotor,True,False,False,
112922338,2019,4,11/22/2019,15:30,CST,WI,1,DualMotor,True,False,False,
112922339,2019,4,11/23/2019,17:00,EST,"toronto, ontario",1,TriMotor,True,False,False,
112922368,2019,4,11/23/2019,14:00,PST,"Sacramanto, CA",1,TriMotor,True,False,False,
112922392,2019,4,11/23/2019,17:01,EST,"Southampton, NY",1,DualMotor,True,False,False,
112922394,2019,4,11/23/2019,02:00,MST,"Golden, CO",1,DualMotor,True,False,False,
112922430,2019,4,11/23/2019,17:00,EST,MD,1,TriMotor,True,False,False,
112922436,2019,4,11/23/2019,17:15,EST,Jeffersonville,1,DualMotor,True,False,False,
112922455,2019,4,11/23/2019,17:06,PDT,WA,1,TriMotor,True,False,False,
112922465,2019,4,11/23/2019,07:30,AEST,Nsw australia,1,TriMotor,False,False,False,
112922523,2019,4,11/23/2019,14:11,PST,"San Luis Obispo, CA",1,DualMotor,True,False,False,
112922535,2019,4,11/23/2019,15:00,PST,AZ,1,DualMotor,True,False,False,
112922555,2019,4,11/23/2019,17:31,EDT,"Sebastian , FL",1,TriMotor,True,False,False,
112922562,2019,4,11/23/2019,14:00,PST,"Los Gatos, CA",1,TriMotor,True,False,False,
112922568,2019,4,11/23/2019,15:07,PST,"Scottsdale, AZ",1,TriMotor,True,False,False,
112922579,2019,4,11/23/2019,14:33,MST,"Phoenix, AZ",1,TriMotor,True,False,False,
112922613,2019,4,11/23/2019,16:24,CST,"Round Rock, TX",1,DualMotor,True,False,False,
112922627,2019,4,11/23/2019,17:00,EST,"Fort Myers, FL",1,DualMotor,True,False,False,
112922633,2019,4,11/23/2019,23:40,EST,"Troy, MI",1,DualMotor,True,False,False,
112922648,2019,4,11/23/2019,00:00,,Need Location,1,TriMotor,False,False,False,
112922666,2019,4,11/23/2019,14:33,WDT,CA,1,SingleMotor,True,False,False,
112922735,2019,4,11/23/2019,17:42,EST,"Columbiana, OH",1,TriMotor,True,False,False,
112922749,2019,4,11/23/2019,18:00,CST,"Austin, TX",1,SingleMotor,True,False,False,
112922759,2019,4,11/23/2019,14:11,PST,"Los Angeles, CA",1,DualMotor,True,False,False,
112922772,2019,4,11/23/2019,17:06,EST,"Boca Raton, FL",1,SingleMotor,True,False,False,
112922798,2019,4,11/23/2019,15:03,EST,"Brick, NJ",1,TriMotor,True,False,False,
112922801,2019,4,11/23/2019,14:27,PST,CA,1,TriMotor,True,False,False,
112922804,2019,4,11/22/2019,14:00,PST,"Camano Island, WA",1,DualMotor,True,False,False,
112922804,2019,4,11/22/2019,16:00,PDT,"Camano Island, WA",1,DualMotor,True,False,False,
112922813,2019,4,11/23/2019,00:00,PST,Vancouver BC,1,TriMotor,True,False,False,
112922813,2019,4,11/23/2019,14:34,PST,"Vancouver, BC, Canada",1,TriMotor,True,False,False,
112922816,2019,4,11/23/2019,16:30,CST,"Williamsville, IL",1,TriMotor,True,False,False,
112922835,2019,4,11/23/2019,23:00,CST,"Toney, AL",1,TriMotor,True,False,False,
112922837,2019,4,11/23/2019,15:23,MST,UT,1,DualMotor,True,False,False,
112922916,2019,4,11/23/2019,14:08,PST,"Vancouver, BC, Canada",1,DualMotor,True,False,False,
112922917,2019,4,11/23/2019,15:36,MST,"Lehi, UT",1,DualMotor,True,False,False,
112922925,2019,4,11/23/2019,17:30,EST,"East Brunswick, NJ",1,TriMotor,True,False,False,
112922943,2019,4,11/23/2019,16:16,CST,"Gardner, KS",1,SingleMotor,True,False,False,
112922945,2019,4,11/23/2019,17:03,EST,"Hampton, GA",1,DualMotor,True,False,False,
112923030,2019,4,11/23/2019,12:12,EST,New York,1,TriMotor,True,False,False,
112923030,2019,4,11/23/2019,23:09,EST," City, NY",1,TriMotor,True,False,False,
112923032,2019,4,11/23/2019,14:15,PST,"Los Angeles, CA",1,DualMotor,True,False,False,
112923034,2019,4,11/23/2019,16:12,CST,"Austin, TX",1,TriMotor,True,False,False,
112923052,2019,4,11/23/2019,15:10,EST,"Chapel Hill, NC",1,TriMotor,True,False,False,
112923079,2019,4,11/21/2019,22:00,EST,"Norwich Ct, CT",1,DualMotor,True,False,False,
112923119,2019,4,11/23/2019,10:00,PST,"Seattle, WA",1,DualMotor,True,False,False,
112923119,2019,4,11/23/2019,14:00,PST,"Seattle, WA",1,DualMotor,True,False,False,
112923124,2019,4,11/23/2019,17:05,EST,"Fort Lauderdale, FL",1,TriMotor,True,False,False,
112923131,2019,4,11/23/2019,17:19,EST,"Roanoke, VA",1,DualMotor,True,False,False,
112923143,2019,4,11/21/2019,23:00,CST,New York,1,TriMotor,True,False,False,
112923144,2019,4,11/23/2019,17:41,EST,"Wayne, NJ",1,DualMotor,True,False,False,
112923168,2019,4,11/23/2019,07:34,EST,MD,1,DualMotor,True,False,False,
112923188,2019,4,11/23/2019,15:42,PST,"Phoenix, AZ",1,TriMotor,True,False,False,
112923205,2019,4,11/23/2019,00:10,CET,"Vaerlose, Denmark",1,DualMotor,False,False,False,
112923226,2019,4,11/23/2019,17:00,CST,"Minneapolis, MN",1,TriMotor,True,False,False,
112923240,2019,4,11/23/2019,17:32,CST,"Minneapolis, MN",1,DualMotor,True,False,False,
112923260,2019,4,11/23/2019,17:30,CST,"Austin, TX",1,TriMotor,True,False,False,
112923331,2019,4,11/23/2019,17:27,CDT,TX,1,TriMotor,True,False,False,
112923343,2019,4,11/22/2019,12:00,EST,"Las Vegas, NV",1,DualMotor,True,False,False,
112923362,2019,4,11/23/2019,20:00,EST,"Jupiter, FL",1,DualMotor,True,False,False,
112923372,2019,4,11/23/2019,18:35,EST,"Princeton, NC",1,TriMotor,True,False,False,
112923385,2019,4,11/23/2019,18:01,EST,"Dover, DE",1,TriMotor,True,False,False,
112923396,2019,4,11/23/2019,17:30,CST,"Fayetteville, AR",1,TriMotor,True,False,False,
112923418,2019,4,11/23/2019,14:52,PST,"Newport Coast ca, CA",1,TriMotor,True,False,False,
112923466,2019,4,11/23/2019,15:31,PST,"Los Angeles, CA",1,SingleMotor,True,False,False,
112923510,2019,4,11/23/2019,15:02,PST,"Los Angeles, CA",1,TriMotor,True,False,False,
112923524,2019,4,11/23/2019,15:45,PST,"Maple Valley, WA",1,TriMotor,True,False,False,
112923531,2019,4,11/23/2019,14:22,CST,"Madison, WI",1,DualMotor,True,False,False,
112923548,2019,4,11/23/2019,16:45,CST,"Hastings, MN",1,TriMotor,True,False,False,
112923549,2019,4,11/23/2019,18:00,EST,"Toronto, ON, Canada",1,TriMotor,True,False,False,
112923580,2019,4,11/23/2019,18:02,EST,"Greenville, SC",1,DualMotor,True,False,False,
112923620,2019,4,11/23/2019,16:26,MST,"Albuquerque, NM",1,TriMotor,True,False,False,
112923686,2019,4,11/23/2019,18:44,EST,"Fairfax, VA",1,DualMotor,True,False,False,
112923700,2019,4,11/23/2019,17:52,EST,"Quebec, QC, Canada",1,Cybertruck,True,False,False,
112923722,2019,4,11/23/2019,17:57,EST,"Fort Myers, FL",1,TriMotor,True,False,False,
112923737,2019,4,11/23/2019,17:00,EST,"Miami, FL",1,TriMotor,True,False,False,
112923757,2019,4,11/22/2019,08:50,EST,"Goose Creek, SC",1,SingleMotor,True,False,False,
112923760,2019,4,11/23/2019,17:40,CST,"Houston, TX",1,TriMotor,True,False,False,
112923796,2019,4,11/23/2019,06:23,EST,"Quebec, QC, Canada",1,DualMotor,True,False,False,
112923808,2019,4,11/23/2019,17:39,CST,"Dallas, TX",1,DualMotor,True,False,False,
112923811,2019,4,11/23/2019,16:17,MST,"Albuquerque, NM",1,DualMotor,True,False,False,
112923827,2019,4,11/23/2019,15:00,PST,"San Francisco, CA",1,DualMotor,True,False,False,
112923833,2019,4,11/23/2019,18:09,EST,New York,1,DualMotor,True,False,False,
112923845,2019,4,11/23/2019,18:01,EST,"Metuchen, NJ",1,DualMotor,True,False,False,
112923876,2019,4,11/23/2019,00:32,PST,OR,1,TriMotor,True,False,False,
112923922,2019,4,11/23/2019,17:41,PST,"Macon, GA",1,TriMotor,True,False,False,
112923928,2019,4,11/23/2019,17:40,CST,"Minneapolis, MN",1,SingleMotor,True,False,False,
112923939,2019,4,11/23/2019,13:32,MST,"Pedasi, Panama",1,TriMotor,True,False,False,
112923986,2019,4,11/21/2019,23:30,EST,"Miami, FL",1,TriMotor,True,False,False,
112923986,2019,4,11/23/2019,15:33,EST,"Miami, FL",1,TriMotor,True,False,False,
112923996,2019,4,11/23/2019,18:02,EST,New York,1,DualMotor,True,False,False,
112924068,2019,4,11/21/2019,10:00,PST,CA,1,DualMotor,True,False,False,
112924168,2019,4,11/23/2019,16:14,MST,"Longmont, CO",1,TriMotor,True,False,False,
112924189,2019,4,11/23/2019,18:30,EST,"Columbia, SC",0,DualMotor,True,False,False,
112924189,2019,4,11/23/2019,18:32,EDT,"Charlotte, NC",1,DualMotor,True,False,False,
112924225,2019,4,11/23/2019,00:00,EST,"Columbia, SC",1,DualMotor,True,False,False,
112924226,2019,4,11/23/2019,23:20,CDT,austin,1,DualMotor,True,False,False,
112924252,2019,4,11/23/2019,17:19,PST,"Fresno, CA",1,TriMotor,True,False,False,
112924253,2019,4,11/23/2019,00:00,MST,"Denver, CO",1,DualMotor,True,False,False,
112924254,2019,4,11/23/2019,19:05,EST,"Dunnellon, FL",1,DualMotor,True,False,False,
112924255,2019,4,11/23/2019,16:15,MST,"Calgary, AB, Canada",1,TriMotor,True,False,False,
112924265,2019,4,11/23/2019,15:08,PST,"San Francisco, CA",1,DualMotor,True,False,False,
112924336,2019,4,11/23/2019,19:13,EST," City, NY",1,TriMotor,True,False,False,
112924371,2019,4,11/23/2019,18:55,EST,"Ottawa, ON, Canada",1,TriMotor,True,False,False,
112924379,2019,4,11/23/2019,14:43,CST,"Kansas City, MO",1,TriMotor,True,False,False,
112924391,2019,4,11/23/2019,17:05,PST,"North Tustin, CA",1,TriMotor,True,False,False,
112924404,2019,4,11/23/2019,15:45,EST,Canada,1,DualMotor,True,False,False,
112924418,2019,4,11/23/2019,18:55,EST,"Milton, ON, Canada",1,DualMotor,True,False,False,
112924429,2019,4,11/23/2019,18:55,EST,"Woodstock, GA",1,DualMotor,True,False,False,
112924447,2019,4,11/23/2019,16:54,CST,"Lenexa, KS",1,DualMotor,True,False,False,
112924473,2019,4,11/23/2019,15:46,EST,"Lower Pottsgrove, PA",1,TriMotor,True,False,False,
112924516,2019,4,11/23/2019,16:36,MST,"Denver, CO",1,TriMotor,True,False,False,
112924525,2019,4,11/23/2019,17:00,EST,MA,1,DualMotor,True,False,False,
112924569,2019,4,11/23/2019,00:49,PST,"South Lake Tahoe, CA",1,TriMotor,True,False,False,
112924577,2019,4,11/22/2019,00:00,,"Seattle, WA",1,TriMotor,True,False,False,
112924579,2019,4,11/23/2019,16:44,PST,"Prosper tx, TX",1,TriMotor,True,False,False,
112924579,2019,4,11/23/2019,20:45,PST,"Dallas, TX",1,TriMotor,True,False,False,
112924581,2019,4,11/23/2019,18:33,EST,"Toronto, ON, Canada",1,SingleMotor,True,False,False,
112924585,2019,4,11/23/2019,21:49,CET,United Kingdom,1,TriMotor,False,False,False,
112924645,2019,4,11/23/2019,16:00,CST,"Pensacola, FL",1,DualMotor,True,False,False,
112924653,2019,4,11/23/2019,20:15,PST,"Snohomish, WA",1,DualMotor,True,False,False,
112924659,2019,4,11/23/2019,19:09,CST,"Chicago, IL",1,DualMotor,True,False,False,
112924661,2019,4,11/23/2019,15:03,PST,"Vancouver, BC, Canada",1,TriMotor,True,False,False,
112924669,2019,4,11/23/2019,12:53,HADT,"Volcano, HI",1,DualMotor,True,False,False,
112924671,2019,4,11/23/2019,14:50,PST,"Huntington Beach, CA",1,TriMotor,True,False,False,
112924673,2019,4,11/23/2019,15:11,PST,"Seattle, WA",1,TriMotor,True,False,False,
112924727,2019,4,11/23/2019,17:59,EST,"West Palm Beach, FL",1,TriMotor,True,False,False,
112924730,2019,4,11/23/2019,00:00,PST,"San Francisco, CA",1,DualMotor,True,False,False,
112924731,2019,4,11/23/2019,17:45,EST,"Elizabethtown, KY",1,DualMotor,True,False,False,
112924746,2019,4,11/23/2019,15:00,PST,"OC, CA",1,DualMotor,True,False,False,
112924759,2019,4,11/23/2019,18:20,EST,"Richmond, VA",1,DualMotor,True,False,False,
112924776,2019,4,11/23/2019,20:52,MST,"Phoenix, AZ",1,DualMotor,True,False,False,
112924842,2019,4,11/23/2019,22:46,EST,"Detroit, MI",1,TriMotor,True,False,False,
112924849,2019,4,11/23/2019,14:46,PST,"Los Angeles, CA",1,TriMotor,True,False,False,
112924871,2019,4,11/23/2019,17:00,CST,"Rapid City, SD",1,TriMotor,True,False,False,
112924913,2019,4,11/23/2019,19:20,CST,"Bradenton, FL",1,DualMotor,True,False,False,
112924914,2019,4,11/23/2019,16:52,CST,"Houston, TX",1,TriMotor,True,False,False,
112924916,2019,4,11/23/2019,18:47,EST,"Boston, MA",1,TriMotor,True,False,False,
112924953,2019,4,11/22/2019,21:00,PST,"Bellingham, WA",1,DualMotor,True,False,False,
112924963,2019,4,11/23/2019,18:40,EST,FL,1,SingleMotor,True,False,False,
112924970,2019,4,11/23/2019,18:26,EST,"Macomb, MI",1,TriMotor,True,False,False,
112924974,2019,4,11/23/2019,15:59,EST,"Quebec, QC, Canada",1,DualMotor,True,False,False,
112924979,2019,4,11/23/2019,15:59,EST,FL,1,TriMotor,True,False,False,
112924983,2019,4,11/23/2019,14:43,PST,"Aguanga, CA",1,TriMotor,True,False,False,
112925000,2019,4,11/23/2019,17:00,EST,"Manchester, NH",1,DualMotor,True,False,False,
112925032,2019,4,11/23/2019,17:08,MST,"Calgary, AB, Canada",1,DualMotor,True,False,False,
112925034,2019,4,11/23/2019,21:30,EST,"Charlottesville, VA",1,TriMotor,True,False,False,
112925042,2019,4,11/23/2019,14:44,PDT,"Reno, NV",1,DualMotor,True,False,False,
112925065,2019,4,11/23/2019,14:02,MST,"Billings, MT",1,TriMotor,True,False,False,
112925069,2019,4,11/23/2019,04:03,EST,"San Diego, CA",1,SingleMotor,True,False,False,
112925075,2019,4,11/23/2019,14:53,EST,"Long Island, NY",1,DualMotor,True,False,False,
112925079,2019,4,11/23/2019,13:52,HST,"Honolulu, HI",1,DualMotor,True,False,False,
112925088,2019,4,11/23/2019,18:26,EST,New York,1,TriMotor,True,False,False,
112925090,2019,4,11/23/2019,18:02,EDT,MA,1,TriMotor,True,False,False,
112925104,2019,4,11/23/2019,16:00,PST,NV,1,TriMotor,True,False,False,
112925126,2019,4,11/22/2019,10:00,CST,"Hendersonville, TN",1,DualMotor,True,False,False,
112925130,2019,4,11/23/2019,14:52,PST,"San Francisco, CA",1,DualMotor,True,False,False,
112925143,2019,4,11/23/2019,16:52,MST,"Denver, CO",1,TriMotor,True,False,False,
112925148,2019,4,11/23/2019,15:03,CST,"Manitoba, Canada",1,TriMotor,True,False,False,
112925169,2019,4,11/23/2019,18:26,EST,VA,1,TriMotor,True,False,False,
112925186,2019,4,11/23/2019,13:05,PST,"Gilroy, CA",1,TriMotor,True,False,False,
112925231,2019,4,11/23/2019,15:15,PST,"Seattle, WA",1,TriMotor,True,False,False,
112925240,2019,4,11/23/2019,21:58,PST,"Arroyo Grande, CA",1,DualMotor,True,False,False,
112925244,2019,4,11/23/2019,22:33,MST,"Denver, CO",1,DualMotor,True,False,False,
112925247,2019,4,11/23/2019,22:00,PST,"Los Angeles, CA",1,TriMotor,True,False,False,
112925297,2019,4,11/23/2019,21:00,PST,"Los Angeles, CA",1,TriMotor,True,False,False,
112925297,2019,4,11/23/2019,23:00,PST,"Claremont, CA",1,TriMotor,True,False,False,
112925298,2019,4,11/21/2019,23:00,CDT,"Plano, TX",1,DualMotor,True,False,False,
112925309,2019,4,11/23/2019,21:40,PST,"Vancouver, BC, Canada",1,DualMotor,True,False,False,
112925347,2019,4,11/23/2019,15:32,PST,"Sunnyvale, CA",1,TriMotor,True,False,False,
112925351,2019,4,11/23/2019,23:53,EST,"Pittsburgh, PA",1,TriMotor,True,False,False,
112925431,2019,4,11/23/2019,00:17,EET,"Prague, Czech Republic",1,TriMotor,False,False,False,
112925436,2019,4,11/23/2019,15:20,PST,"Spokane, WA",1,TriMotor,True,False,False,
112925478,2019,4,11/23/2019,23:54,EST,New York,1,DualMotor,True,False,False,
112925497,2019,4,11/23/2019,18:15,EST,"Orlando, FL",1,DualMotor,True,False,False,
112925508,2019,4,11/23/2019,00:00,,Norway,1,TriMotor,False,False,False,
112925555,2019,4,11/21/2019,17:00,PST,"Seattle, WA",1,DualMotor,True,False,False,
112925562,2019,4,11/23/2019,15:21,PST,"Santa Cruz, CA",1,DualMotor,True,False,False,
112925565,2019,4,11/24/2019,14:50,AEST,"Valdora, QLD, Australia",1,DualMotor,False,False,False,
112925591,2019,4,11/24/2019,21:00,PST,"Portland, OR",1,TriMotor,True,False,False,
112925597,2019,4,11/24/2019,15:57,AEST,"Ipswich, QLD, Australia",1,DualMotor,False,False,False,
112925600,2019,4,11/23/2019,21:30,PST,"San Francisco, CA",1,TriMotor,True,False,False,
112925630,2019,4,11/23/2019,19:00,GMT,"Aberdeen, England, United Kingdom",1,DualMotor,False,False,False,
112925635,2019,4,11/23/2019,16:16,EST,"Atlanta, GA",1,TriMotor,True,False,False,
112925639,2019,4,11/23/2019,14:16,MST,"Scottsdale, AZ",1,TriMotor,True,False,False,
112925713,2019,4,11/23/2019,21:20,MDT,"Orem, UT",1,TriMotor,True,False,False,
112925715,2019,4,11/23/2019,22:52,CST,MO,1,SingleMotor,True,False,False,
112925726,2019,4,11/23/2019,21:59,MDT,"Edmonton, Alberta",1,TriMotor,True,False,False,
112925841,2019,4,11/23/2019,00:30,CST,"Savannah, TN",1,DualMotor,True,False,False,
112925869,2019,4,11/23/2019,18:38,EST,"Wakefield, MA",1,DualMotor,True,False,False,
112925877,2019,4,11/23/2019,20:59,PST,"Seattle, WA",1,DualMotor,True,False,False,
112925921,2019,4,11/23/2019,18:26,EST,"Columbus, OH",1,TriMotor,True,False,False,
112925936,2019,4,11/23/2019,22:53,CST,"Monterrey, Mexico",1,TriMotor,True,False,False,
112925938,2019,4,11/23/2019,23:58,CST,"Houston, TX",1,DualMotor,True,False,False,
112925990,2019,4,11/23/2019,18:08,EST,"Cleveland, TN",1,DualMotor,True,False,False,
112925999,2019,4,11/24/2019,01:16,EST,"Baltimore, ON, Canada",1,DualMotor,True,False,False,
112926027,2019,4,11/24/2019,16:02,AST,"Toronto, ON, Canada",1,TriMotor,False,False,False,
112926029,2019,4,11/23/2019,22:52,CST,"Pace, FL",1,DualMotor,True,False,False,
112926055,2019,4,11/23/2019,19:57,HADT,"Kona, HI",1,TriMotor,True,False,False,
112926069,2019,4,11/23/2019,13:28,PST,"Rowland Heights, CA",1,TriMotor,True,False,False,
112926112,2019,4,11/23/2019,15:00,PDT,"Seattle, WA",1,DualMotor,True,False,False,
112926160,2019,4,11/23/2019,18:18,EST,"Rochester, NY",1,TriMotor,True,False,False,
112926163,2019,4,11/23/2019,19:18,EST,"Boston, MA",1,TriMotor,True,False,False,
112926169,2019,4,11/21/2019,20:45,PST,CA,1,SingleMotor,True,False,False,
112926180,2019,4,11/23/2019,15:52,PST,"San Jose, CA",1,DualMotor,True,False,False,
112926182,2019,4,11/23/2019,20:12,AST,"Charlottetown, PE, Canada",1,DualMotor,False,False,False,
112926185,2019,4,11/23/2019,18:30,EST,"Rochester, NY",1,TriMotor,True,False,False,
112926242,2019,4,11/23/2019,10:00,AST,"San Francisco, CA",1,TriMotor,True,False,False,
112926278,2019,4,11/23/2019,16:48,MST," Springs, CO",1,Quad,True,False,False,
112926289,2019,4,11/23/2019,19:00,EST,"Stewartsville, NJ",1,TriMotor,True,False,False,
112926307,2019,4,11/23/2019,19:12,EST,"Palm Bay, FL",1,DualMotor,True,False,False,
112926311,2019,4,11/23/2019,17:00,MST,"Albuquerque, NM",1,DualMotor,True,False,False,
112926326,2019,4,11/23/2019,00:00,,"High Point, NC",1,DualMotor,True,False,False,
112926335,2019,4,11/23/2019,17:13,MDT,"Mapleton, UT",1,TriMotor,True,False,False,
112926337,2019,4,11/23/2019,16:00,PDT,"Los Angeles, CA",1,TriMotor,True,False,False,
112926346,2019,4,11/23/2019,15:00,PST,"Sacramanto, CA",1,DualMotor,True,False,False,
112926368,2019,4,11/23/2019,16:11,PST,"Bellevue, WA",1,DualMotor,True,False,False,
112926442,2019,4,11/23/2019,17:55,EST,"Fort Worth, TX",1,TriMotor,True,False,False,
112926450,2019,4,11/23/2019,15:38,CST,"Cabot, AR",1,DualMotor,True,False,False,
112926455,2019,4,11/23/2019,19:07,EST,"Felton, DE",1,DualMotor,True,False,False,
112926491,2019,4,11/23/2019,16:00,PST,"Las Vegas, NV",1,SingleMotor,True,False,False,
112926509,2019,4,11/23/2019,16:22,PDT,"San Diego, CA",1,DualMotor,True,False,False,
112926520,2019,4,11/23/2019,17:55,CST,"Plano, TX",1,DualMotor,True,False,False,
112926535,2019,4,11/23/2019,19:02,EST,"Toronto, ON, Canada",1,DualMotor,True,False,False,
112926537,2019,4,11/23/2019,19:02,EST,NY,1,TriMotor,True,False,False,
112926569,2019,4,11/23/2019,16:36,PST,"Palm Springs, CA",1,TriMotor,True,False,False,
112926569,2019,4,11/23/2019,16:36,PDT,"Palm Springs, CA",1,TriMotor,True,False,False,
112926581,2019,4,11/23/2019,16:41,EST,"Orlando, FL",1,DualMotor,True,False,False,
112926623,2019,4,11/23/2019,17:00,MST,"Pocatello, ID",1,TriMotor,True,False,False,
112926642,2019,4,11/23/2019,16:08,PST,"San Diego, CA",1,Quad,True,False,False,
112926675,2019,4,11/23/2019,15:59,PST,"Gig Harbor, WA",1,DualMotor,True,False,False,
112926704,2019,4,11/23/2019,17:55,CST,"Dallas, TX",1,SingleMotor,True,False,False,
112926765,2019,4,11/23/2019,19:16,EST,"Denver, CO",1,DualMotor,True,False,False,
112926779,2019,4,11/23/2019,17:46,EST,"Cary, NC",1,DualMotor,True,False,False,
112926779,2019,4,11/23/2019,18:45,EST,"Cary, NC",1,DualMotor,True,False,False,
112927003,2019,4,11/23/2019,18:00,EST," City, OK",1,DualMotor,True,False,False,
112927023,2019,4,11/23/2019,23:00,EST,"Jupiter, FL",1,TriMotor,True,False,False,
112927024,2019,4,11/23/2019,15:54,PST,"Seattle, WA",1,TriMotor,True,False,False,
112927058,2019,4,11/23/2019,16:27,PST,CA,1,DualMotor,True,False,False,
112927081,2019,4,11/23/2019,08:30,AEDT,"Melbourne, VIC, Australia",1,DualMotor,False,False,False,
112927144,2019,4,11/22/2019,21:00,PST,"Folsom, CA",1,DualMotor,True,False,False,
112927146,2019,4,11/23/2019,16:30,EST,"Lansing, MI",1,DualMotor,True,False,False,
112927151,2019,4,11/23/2019,11:00,PST,"Las Vegas, NV",1,TriMotor,True,False,False,
112927171,2019,4,11/23/2019,00:54,EST,"Little Neck, NY",1,DualMotor,True,False,False,
112927192,2019,4,11/23/2019,21:42,PST,"Beaumont, CA",1,TriMotor,True,False,False,
112927212,2019,4,11/23/2019,22:05,PST,"Richmond, CA",1,TriMotor,True,False,False,
112927270,2019,4,11/23/2019,09:29,PST,Bahrain,1,TriMotor,True,False,False,
112927295,2019,4,11/23/2019,00:00,,"Austin, TX",1,SingleMotor,True,False,False,
112927303,2019,4,11/24/2019,00:05,EST,"Toronto, ON, Canada",1,TriMotor,True,False,False,
112927318,2019,4,11/24/2019,23:00,PST,"Shaw AFB, SC",1,DualMotor,True,False,False,
112927323,2019,4,11/23/2019,23:54,CST,"Wichita, KS",1,DualMotor,True,False,False,
112927339,2019,4,11/23/2019,21:56,PST,"Vancouver Island, BC, Canada",1,DualMotor,True,False,False,
112927370,2019,4,11/22/2019,09:00,PST,"Temecula, CA",1,DualMotor,True,False,False,
112927436,2019,4,11/23/2019,21:12,PST,"Carlsbad, CA",1,DualMotor,True,False,False,
112927439,2019,4,11/24/2019,17:00,AEST,"Valdora, QLD, Australia",1,TriMotor,False,False,False,
112927453,2019,4,11/24/2019,07:31,EET,France,1,TriMotor,False,False,False,
112927468,2019,4,11/23/2019,22:19,PST,"Las Vegas, NV",1,Quad,True,False,False,
112927491,2019,4,11/23/2019,21:42,PST,"Los Angeles, CA",1,DualMotor,True,False,False,
112927492,2019,4,11/23/2019,23:00,CST,"Huntsville, AL",1,TriMotor,True,False,False,
112927506,2019,4,11/23/2019,14:05,PST,"Los Angeles, CA",1,TriMotor,True,False,False,
112927542,2019,4,11/23/2019,01:08,EST,"Kitchener, ON, Canada",1,DualMotor,True,False,False,
